channel_title,channel_url,message_url,date,risk_score,found_keywords,found_tags,text_snippet
ONR Brygada Małopolska,https://t.me/ONRmalopolska,https://t.me/ONRmalopolska/584,2025-11-13T15:09:53+00:00,15,"Czołem Wielkiej Polsce, brygada","RADICAL_ORGANIZATION, NATIONALIST_IDEOLOGY","Podobnie jak w poprzednich latach, Brygada Małopolska wzięła udział w Marszu Niepodległości. Razem z innymi organizacjami nacjonalistycznymi z Polski i Europy pomaszerowaliśmy w Czarnym Bloku.  Chcemy"
ONR Brygada Małopolska,https://t.me/ONRmalopolska,https://t.me/ONRmalopolska/589,2025-11-23T12:55:38+00:00,30,akcja,RUSSIAN_UKRAINIAN_RECRUITMENT,"✅Prezentujemy nowy numer naszego portalu. Zapraszamy do lektury.  👌 Adrianna Gąsiorek - Zamiast dzieci mamy psy? Mity, uproszczenia i rzeczywiste przyczyny kryzysu demograficznego 👌Adam Seweryn - Patr"
ONR Brygada Małopolska,https://t.me/ONRmalopolska,https://t.me/ONRmalopolska/590,2025-11-25T19:39:34+00:00,10,oddział,RADICAL_ORGANIZATION,"Głośny w ostatnim czasie, pierwszy w historii polskich filii francuskiego koncernu motoryzacyjnego Valeo, trwający pięć dni strajk generalny, zakończył się chwilowym ""zawieszeniem broni"" pomiędzy stra"
Wakacyjnipiraci.pl,https://t.me/wakacyjnipiracipl,https://t.me/s/wakacyjnipiracipl,2025-11-29T19:33:30.497189,0,,,No suspicious keywords found in recent messages
FRONESIS_TELEGRAM,https://t.me/r_fronesis,https://t.me/s/r_fronesis,2025-11-29T19:33:32.972636,0,,,No suspicious keywords found in recent messages
"Tomasz Szmydt - Fundacja ""Polska Prawda"" / Томаш Шмидт - Фонд ""Польская Правда""",https://t.me/Tomasz_Szmydt,https://t.me/Tomasz_Szmydt/2108,2025-11-24T19:22:36+00:00,30,диверсия,RUSSIAN_UKRAINIAN_RECRUITMENT,❗️Диверсия или вызов реакции в польском обществе? Шмидт об инцидентах на железной дороге в Польше - читайте здесь 👈
"Tomasz Szmydt - Fundacja ""Polska Prawda"" / Томаш Шмидт - Фонд ""Польская Правда""",https://t.me/Tomasz_Szmydt,https://t.me/Tomasz_Szmydt/2112,2025-11-26T13:15:02+00:00,5,Dmowski,HISTORICAL_MARKERS,"‼️Czy to Rosja lub Białoruś mają roszczenia do terytorium Polski?  Nie, roszczenia te mają Niemcy, Litwa i Ukraina. Zadajmy sobie jeszcze jedno pytanie: czemu Polacy w ogóle nie zwracają uwagi na to z"
Чай з малинавым варэннем — Беларусь Новости,https://t.me/belteanews,https://t.me/belteanews/28179,2025-11-28T14:00:51+00:00,30,акция,RUSSIAN_UKRAINIAN_RECRUITMENT,"Акция на Чёрную Пятницу, которую мы совершенно точно ни у кого не подсмотрели.  До понедельника можно купить 2 рекламных поста по цене половины от 2. Больше тоже можно, но там сложные вычисления.  Есл"
 neČT24,https://t.me/neCT24,https://t.me/s/neCT24,2025-11-29T19:33:42.176833,0,,,No suspicious keywords found in recent messages
NX Tools,https://t.me/NX_Tools,https://t.me/NX_Tools/2726,2025-11-23T20:58:22+00:00,5,NSZ,HISTORICAL_MARKERS,"DBI v844ru - ultimate solution for NSP\NSZ\XCI installation. Supports installing via MTP, USB (with DBI backend script or dbi-nsw tool), http (from your own server) and more #dbi • support for 21.0.0;"
NX Tools,https://t.me/NX_Tools,https://t.me/NX_Tools/2731,2025-11-28T20:19:12+00:00,5,NSZ,HISTORICAL_MARKERS,"DBI v849ru - ultimate solution for NSP\NSZ\XCI installation. Supports installing via MTP, USB (with DBI backend script or dbi-nsw tool), http (from your own server) and more #dbi • Support for various"
VandaliNation,https://t.me/vandalination,https://t.me/s/vandalination,2025-11-29T19:33:45.763522,0,,,No suspicious keywords found in recent messages
Nacjonalistyczne Wybrzeże,https://t.me/balticwhiteboys,https://t.me/balticwhiteboys/112,2021-11-12T17:37:18+00:00,30,akcja,RUSSIAN_UKRAINIAN_RECRUITMENT,"W środę 10 listopada organizacja ukraińskich identarystów ""Narodowy Opór"" zorganizowała manifestację pod Ambasadą Białorusi w Kijowie. Była to akcja przeciwko terroryzowaniu Polski oraz Białorusi prze"
AN ŁÓDŹ,https://t.me/anlodz,https://t.me/s/anlodz,2025-11-29T19:33:49.037468,0,,,No suspicious keywords found in recent messages
